meter_reading,timestamp,air_temperature,dew_temperature,sea_level_pressure,wind_direction,wind_speed,month,day,hour
520.0,2016-01-13 20:00:00,-2.8,-15.0,1015.7,310.0,6.2,1,13,20
460.0,2016-01-13 21:00:00,-3.3,-15.0,1015.4,290.0,3.6,1,13,21
518.0,2016-01-13 22:00:00,-3.9,-15.6,1016.0,290.0,3.6,1,13,22
0.0,2016-01-13 23:00:00,-4.4,-14.4,1016.8,270.0,3.1,1,13,23
446.0,2016-01-14 00:00:00,-4.4,-15.6,1017.1,280.0,3.6,1,14,0
488.0,2016-01-14 01:00:00,-4.4,-15.0,1017.3,260.0,3.6,1,14,1
471.0,2016-01-14 02:00:00,-4.4,-15.0,1016.9,280.0,3.1,1,14,2
481.0,2016-01-14 03:00:00,-5.0,-15.0,1017.0,290.0,3.1,1,14,3
483.0,2016-01-14 04:00:00,-4.4,-15.0,1016.4,270.0,3.1,1,14,4
432.0,2016-01-14 05:00:00,-5.6,-15.6,1016.1,186.1476210473924,1.5,1,14,5
480.0,2016-01-14 06:00:00,-6.1,-15.0,1015.5,250.0,2.1,1,14,6
455.0,2016-01-14 07:00:00,-6.1,-14.4,1015.0,240.0,1.5,1,14,7
478.0,2016-01-14 08:00:00,-5.6,-14.4,1014.7,250.0,1.5,1,14,8
456.0,2016-01-14 09:00:00,-5.6,-14.4,1014.6,220.0,2.1,1,14,9
469.0,2016-01-14 10:00:00,-5.6,-13.9,1013.9,180.0,2.6,1,14,10
475.0,2016-01-14 11:00:00,-5.0,-13.9,1013.8,200.0,1.5,1,14,11
460.0,2016-01-14 12:00:00,-5.0,-13.3,1014.1,0.0,0.0,1,14,12
468.0,2016-01-14 13:00:00,-4.4,-12.8,1014.1,0.0,0.0,1,14,13
468.0,2016-01-14 14:00:00,-3.3,-12.2,1013.8,210.0,1.5,1,14,14
468.0,2016-01-14 15:00:00,-0.6,-12.2,1013.8,240.0,3.1,1,14,15
468.0,2016-01-14 16:00:00,1.1,-10.6,1014.0,260.0,5.7,1,14,16
468.0,2016-01-14 17:00:00,2.2,-8.9,1013.1,250.0,6.2,1,14,17
468.0,2016-01-14 18:00:00,2.8,-8.3,1012.9,250.0,3.6,1,14,18
468.0,2016-01-14 19:00:00,4.4,-7.2,1012.0,270.0,5.1,1,14,19
468.0,2016-01-14 20:00:00,5.6,-6.1,1012.0,290.0,3.6,1,14,20
468.0,2016-01-14 21:00:00,5.0,-6.1,1012.8,340.0,1.5,1,14,21
468.0,2016-01-14 22:00:00,4.4,-5.6,1013.3,10.0,1.5,1,14,22
468.0,2016-01-14 23:00:00,2.8,-6.1,1013.4,80.0,1.5,1,14,23
468.0,2016-01-15 00:00:00,1.7,-6.1,1013.7,0.0,0.0,1,15,0
468.0,2016-01-15 01:00:00,1.7,-6.1,1013.9,0.0,0.0,1,15,1
468.0,2016-01-15 02:00:00,1.1,-6.1,1013.9,0.0,0.0,1,15,2
468.0,2016-01-15 03:00:00,0.6,-5.6,1014.1,0.0,0.0,1,15,3
468.0,2016-01-15 04:00:00,0.6,-5.6,1013.7,0.0,0.0,1,15,4
468.0,2016-01-15 05:00:00,0.0,-6.1,1013.4,0.0,0.0,1,15,5
468.0,2016-01-15 06:00:00,-0.6,-6.1,1012.7,10.0,1.5,1,15,6
468.0,2016-01-15 07:00:00,-1.7,-6.7,1013.1,10.0,1.5,1,15,7
468.0,2016-01-15 08:00:00,-1.7,-6.1,1013.1,0.0,0.0,1,15,8
468.0,2016-01-15 09:00:00,-2.8,-6.1,1012.8,340.0,2.1,1,15,9
468.0,2016-01-15 10:00:00,-3.3,-6.1,1012.7,360.0,2.6,1,15,10
468.0,2016-01-15 11:00:00,-3.3,-6.7,1013.5,0.0,0.0,1,15,11
518.0,2016-01-15 12:00:00,-2.2,-6.1,1013.0,350.0,2.1,1,15,12
510.0,2016-01-15 13:00:00,-2.8,-5.6,1013.3,0.0,0.0,1,15,13
497.0,2016-01-15 14:00:00,1.1,-3.3,1012.2,90.0,1.5,1,15,14
532.0,2016-01-15 15:00:00,3.3,-2.8,1012.1,100.0,1.5,1,15,15
619.0,2016-01-15 16:00:00,4.4,-1.7,1011.9,0.0,0.0,1,15,16
615.0,2016-01-15 17:00:00,7.2,-0.6,1010.4,0.0,0.0,1,15,17
610.0,2016-01-15 18:00:00,9.4,0.0,1008.8,150.0,3.1,1,15,18
618.0,2016-01-15 19:00:00,10.0,0.6,1007.9,0.0,0.0,1,15,19
620.0,2016-01-15 20:00:00,10.0,0.6,1006.4,60.0,2.1,1,15,20
601.0,2016-01-15 21:00:00,9.4,0.6,1005.3,170.0,1.5,1,15,21
625.0,2016-01-15 22:00:00,9.4,0.0,1006.6,210.0,3.6,1,15,22
607.0,2016-01-15 23:00:00,9.4,0.0,1006.4,190.0,1.5,1,15,23
614.0,2016-01-16 00:00:00,8.3,0.0,1005.6,0.0,0.0,1,16,0
609.0,2016-01-16 01:00:00,7.8,0.0,1004.9,0.0,0.0,1,16,1
617.0,2016-01-16 02:00:00,7.8,1.1,1003.3,170.0,3.6,1,16,2
606.0,2016-01-16 03:00:00,7.8,1.7,1002.0,180.0,3.1,1,16,3
601.0,2016-01-16 04:00:00,6.7,1.7,1000.5,330.0,1.5,1,16,4
597.0,2016-01-16 05:00:00,5.6,2.2,998.0,330.0,3.1,1,16,5
608.0,2016-01-16 06:00:00,5.6,2.8,996.8,70.0,3.1,1,16,6
601.0,2016-01-16 07:00:00,5.0,2.8,995.6,60.0,4.1,1,16,7
598.0,2016-01-16 08:00:00,6.1,4.4,994.7,60.0,5.7,1,16,8
598.0,2016-01-16 09:00:00,6.1,3.9,994.3,30.0,3.1,1,16,9
585.0,2016-01-16 10:00:00,6.1,4.4,994.2,30.0,2.1,1,16,10
596.0,2016-01-16 11:00:00,5.0,3.9,994.5,20.0,2.6,1,16,11
604.0,2016-01-16 12:00:00,5.0,3.9,995.9,310.0,3.6,1,16,12
592.0,2016-01-16 13:00:00,5.0,3.9,997.2,290.0,2.6,1,16,13
619.0,2016-01-16 14:00:00,5.0,3.9,998.6,250.0,1.5,1,16,14
590.0,2016-01-16 15:00:00,6.7,5.0,999.0,290.0,2.6,1,16,15
583.0,2016-01-16 16:00:00,8.9,5.6,999.1,310.0,5.1,1,16,16
586.0,2016-01-16 17:00:00,10.0,3.9,999.1,310.0,6.7,1,16,17
586.0,2016-01-16 18:00:00,10.0,1.7,999.4,300.0,6.2,1,16,18
553.0,2016-01-16 19:00:00,10.0,1.7,999.9,300.0,6.2,1,16,19
544.0,2016-01-16 20:00:00,9.4,2.2,1001.1,300.0,5.7,1,16,20
566.0,2016-01-16 21:00:00,8.9,1.7,1002.4,280.0,4.1,1,16,21
547.0,2016-01-16 22:00:00,7.8,-0.6,1004.0,290.0,4.6,1,16,22
541.0,2016-01-16 23:00:00,7.2,-0.6,1005.1,270.0,3.1,1,16,23
563.0,2016-01-17 00:00:00,6.7,-1.7,1006.1,280.0,2.1,1,17,0
556.0,2016-01-17 01:00:00,6.1,-1.7,1007.1,270.0,2.6,1,17,1
554.0,2016-01-17 02:00:00,6.1,-1.1,1008.0,270.0,2.6,1,17,2
563.0,2016-01-17 03:00:00,5.6,-1.7,1007.8,290.0,3.6,1,17,3
544.0,2016-01-17 04:00:00,4.4,-1.7,1008.3,280.0,3.6,1,17,4
545.0,2016-01-17 05:00:00,3.3,-2.2,1008.6,280.0,2.1,1,17,5
505.0,2016-01-17 06:00:00,3.9,-3.3,1008.3,300.0,3.6,1,17,6
498.0,2016-01-17 07:00:00,3.3,-3.9,1009.0,300.0,4.1,1,17,7
524.0,2016-01-17 08:00:00,2.8,-4.4,1009.6,300.0,3.6,1,17,8
532.0,2016-01-17 09:00:00,2.2,-5.0,1009.7,330.0,2.6,1,17,9
529.0,2016-01-17 10:00:00,2.2,-5.6,1010.0,340.0,2.1,1,17,10
539.0,2016-01-17 11:00:00,1.1,-6.7,1009.4,10.0,3.1,1,17,11
516.0,2016-01-17 12:00:00,0.0,-6.7,1010.1,350.0,1.5,1,17,12
529.0,2016-01-17 13:00:00,0.6,-6.7,1010.7,350.0,1.5,1,17,13
515.0,2016-01-17 14:00:00,1.1,-6.7,1010.4,20.0,2.6,1,17,14
526.0,2016-01-17 15:00:00,1.7,-6.1,1010.9,50.0,3.6,1,17,15
527.0,2016-01-17 16:00:00,1.7,-6.1,1011.0,40.0,3.1,1,17,16
529.0,2016-01-17 17:00:00,1.7,-6.1,1009.7,50.0,3.1,1,17,17
541.0,2016-01-17 18:00:00,1.7,-6.1,1008.4,60.0,3.6,1,17,18
515.0,2016-01-17 19:00:00,1.7,-6.1,1007.9,50.0,3.6,1,17,19
513.0,2016-01-17 20:00:00,-0.6,-3.3,1007.4,10.0,2.6,1,17,20
505.0,2016-01-17 21:00:00,-0.6,-2.8,1006.8,360.0,2.1,1,17,21
506.0,2016-01-17 22:00:00,-0.6,-2.2,1006.7,340.0,2.1,1,17,22
519.0,2016-01-17 23:00:00,-1.1,-2.8,1006.4,340.0,1.5,1,17,23
521.0,2016-01-18 00:00:00,-2.2,-3.3,1006.6,0.0,0.0,1,18,0
476.0,2016-01-18 01:00:00,-1.7,-2.8,1006.6,0.0,0.0,1,18,1
501.0,2016-01-18 02:00:00,-1.7,-2.8,1006.1,200.0,1.5,1,18,2
473.0,2016-01-18 03:00:00,-1.7,-3.3,1005.8,0.0,0.0,1,18,3
504.0,2016-01-18 04:00:00,-2.2,-3.9,1006.2,260.0,2.6,1,18,4
499.0,2016-01-18 05:00:00,-2.8,-3.9,1005.7,290.0,2.6,1,18,5
505.0,2016-01-18 06:00:00,-3.3,-4.4,1005.5,250.0,2.1,1,18,6
495.0,2016-01-18 07:00:00,-2.2,-4.4,1006.0,260.0,2.1,1,18,7
492.0,2016-01-18 08:00:00,-1.7,-4.4,1006.6,280.0,4.1,1,18,8
480.0,2016-01-18 09:00:00,-2.2,-8.3,1007.1,280.0,4.1,1,18,9
478.0,2016-01-18 10:00:00,-3.9,-12.8,1008.0,300.0,6.2,1,18,10
482.0,2016-01-18 11:00:00,-5.6,-15.6,1009.2,290.0,7.2,1,18,11
486.0,2016-01-18 12:00:00,-6.7,-15.6,1010.5,290.0,4.6,1,18,12
485.0,2016-01-18 13:00:00,-7.2,-16.1,1011.4,290.0,5.1,1,18,13
442.0,2016-01-18 14:00:00,-6.7,-15.6,1011.8,300.0,4.6,1,18,14
428.0,2016-01-18 15:00:00,-6.7,-15.6,1012.5,290.0,7.7,1,18,15
427.0,2016-01-18 16:00:00,-5.6,-14.4,1012.6,300.0,5.7,1,18,16
431.0,2016-01-18 17:00:00,-5.0,-14.4,1012.2,300.0,5.1,1,18,17
458.0,2016-01-18 18:00:00,-4.4,-15.0,1012.1,280.0,7.2,1,18,18
437.0,2016-01-18 19:00:00,-4.4,-15.6,1011.8,300.0,8.2,1,18,19
439.0,2016-01-18 20:00:00,-4.4,-16.1,1012.1,290.0,7.7,1,18,20
454.0,2016-01-18 21:00:00,-5.0,-16.7,1013.2,280.0,7.2,1,18,21
441.0,2016-01-18 22:00:00,-5.6,-17.2,1013.8,290.0,7.7,1,18,22
479.0,2016-01-18 23:00:00,-6.7,-17.2,1014.8,300.0,7.2,1,18,23
431.0,2016-01-19 00:00:00,-7.2,-17.8,1015.8,290.0,7.2,1,19,0
447.0,2016-01-19 01:00:00,-7.8,-17.8,1016.6,290.0,5.1,1,19,1
462.0,2016-01-19 02:00:00,-7.8,-17.8,1017.0,290.0,5.1,1,19,2
459.0,2016-01-19 03:00:00,-8.3,-17.8,1017.5,280.0,5.1,1,19,3
485.0,2016-01-19 04:00:00,-8.9,-17.8,1017.7,270.0,5.7,1,19,4
494.0,2016-01-19 05:00:00,-8.9,-17.8,1017.9,280.0,5.7,1,19,5
494.0,2016-01-19 06:00:00,-8.9,-17.8,1017.7,280.0,5.1,1,19,6
496.0,2016-01-19 07:00:00,-8.9,-17.2,1017.8,290.0,5.1,1,19,7
481.0,2016-01-19 08:00:00,-9.4,-17.2,1018.1,280.0,6.2,1,19,8
499.0,2016-01-19 09:00:00,-9.4,-17.2,1018.3,290.0,7.2,1,19,9
499.0,2016-01-19 10:00:00,-9.4,-17.2,1018.5,280.0,4.1,1,19,10
471.0,2016-01-19 11:00:00,-9.4,-17.2,1018.8,280.0,6.7,1,19,11
467.0,2016-01-19 12:00:00,-9.4,-17.2,1018.9,280.0,5.1,1,19,12
485.0,2016-01-19 13:00:00,-9.4,-17.2,1019.2,280.0,4.6,1,19,13
492.0,2016-01-19 14:00:00,-8.3,-16.7,1019.2,280.0,5.7,1,19,14
482.0,2016-01-19 15:00:00,-7.2,-16.1,1019.4,300.0,8.8,1,19,15
511.0,2016-01-19 16:00:00,-6.1,-16.1,1019.0,310.0,6.7,1,19,16
513.0,2016-01-19 17:00:00,-5.0,-16.1,1018.0,330.0,8.8,1,19,17
486.0,2016-01-19 18:00:00,-3.9,-16.1,1017.8,310.0,7.7,1,19,18
520.0,2016-01-19 19:00:00,-3.3,-16.1,1017.5,280.0,8.2,1,19,19
511.0,2016-01-19 20:00:00,-2.8,-16.1,1017.6,300.0,10.8,1,19,20
504.0,2016-01-19 21:00:00,-2.8,-15.6,1018.2,290.0,6.7,1,19,21
513.0,2016-01-19 22:00:00,-2.8,-15.0,1018.7,290.0,5.7,1,19,22
518.0,2016-01-19 23:00:00,-3.3,-15.0,1019.7,290.0,7.2,1,19,23
525.0,2016-01-20 00:00:00,-3.9,-14.4,1020.0,290.0,6.7,1,20,0
517.0,2016-01-20 01:00:00,-4.4,-13.9,1020.6,290.0,5.7,1,20,1
525.0,2016-01-20 02:00:00,-3.9,-13.3,1020.9,290.0,6.2,1,20,2
494.0,2016-01-20 03:00:00,-4.4,-13.3,1020.9,300.0,6.7,1,20,3
516.0,2016-01-20 04:00:00,-4.4,-12.8,1021.7,310.0,7.7,1,20,4
514.0,2016-01-20 05:00:00,-4.4,-12.8,1021.8,320.0,5.7,1,20,5
497.0,2016-01-20 06:00:00,-5.0,-12.2,1021.8,310.0,4.1,1,20,6
494.0,2016-01-20 07:00:00,-4.4,-12.2,1022.4,300.0,4.1,1,20,7
494.0,2016-01-20 08:00:00,-5.0,-12.2,1022.8,260.0,4.1,1,20,8
504.0,2016-01-20 09:00:00,-5.0,-11.7,1023.0,270.0,3.6,1,20,9
506.0,2016-01-20 10:00:00,-4.4,-11.1,1022.6,320.0,4.6,1,20,10
502.0,2016-01-20 11:00:00,-4.4,-10.6,1023.4,310.0,3.1,1,20,11
486.0,2016-01-20 12:00:00,-4.4,-10.6,1023.2,320.0,3.6,1,20,12
503.0,2016-01-20 13:00:00,-3.9,-10.0,1023.4,330.0,2.6,1,20,13
498.0,2016-01-20 14:00:00,-2.2,-9.4,1023.4,330.0,2.6,1,20,14
494.0,2016-01-20 15:00:00,-0.6,-8.9,1023.4,340.0,4.1,1,20,15
499.0,2016-01-20 16:00:00,0.6,-8.3,1022.9,350.0,4.6,1,20,16
498.0,2016-01-20 17:00:00,0.6,-8.3,1022.0,330.0,3.6,1,20,17
507.0,2016-01-20 18:00:00,1.7,-8.3,1020.9,300.0,3.6,1,20,18
512.0,2016-01-20 19:00:00,1.7,-8.9,1019.8,280.0,3.6,1,20,19
505.0,2016-01-20 20:00:00,1.7,-8.3,1019.2,310.0,2.6,1,20,20
506.0,2016-01-20 21:00:00,1.1,-8.9,1018.8,280.0,2.6,1,20,21
545.0,2016-01-20 22:00:00,1.1,-8.9,1018.9,270.0,1.5,1,20,22
518.0,2016-01-20 23:00:00,0.6,-8.3,1018.7,0.0,0.0,1,20,23
512.0,2016-01-21 00:00:00,0.0,-8.9,1018.5,0.0,0.0,1,21,0
519.0,2016-01-21 01:00:00,-0.6,-8.3,1018.6,250.0,2.1,1,21,1
506.0,2016-01-21 02:00:00,-1.1,-8.3,1018.3,290.0,2.1,1,21,2
499.0,2016-01-21 03:00:00,-1.1,-8.9,1018.2,280.0,1.5,1,21,3
511.0,2016-01-21 04:00:00,-1.1,-8.9,1018.2,270.0,2.1,1,21,4
510.0,2016-01-21 05:00:00,-1.7,-8.9,1018.1,290.0,2.1,1,21,5
508.0,2016-01-21 06:00:00,-1.7,-8.3,1017.9,310.0,1.5,1,21,6
500.0,2016-01-21 07:00:00,-1.7,-8.3,1017.9,340.0,2.6,1,21,7
501.0,2016-01-21 08:00:00,-2.2,-8.9,1018.1,340.0,2.6,1,21,8
502.0,2016-01-21 09:00:00,-2.8,-10.0,1018.1,350.0,6.2,1,21,9
518.0,2016-01-21 10:00:00,-3.3,-10.0,1018.6,340.0,3.6,1,21,10
487.0,2016-01-21 11:00:00,-3.9,-10.0,1019.4,0.0,0.0,1,21,11
497.0,2016-01-21 12:00:00,-3.9,-10.0,1020.6,320.0,2.1,1,21,12
491.0,2016-01-21 13:00:00,-3.9,-10.0,1021.2,330.0,3.1,1,21,13
498.0,2016-01-21 14:00:00,-2.2,-9.4,1021.0,350.0,4.1,1,21,14
506.0,2016-01-21 15:00:00,-1.1,-9.4,1022.1,320.0,3.6,1,21,15
508.0,2016-01-21 16:00:00,0.0,-9.4,1022.7,320.0,5.7,1,21,16
508.0,2016-01-21 17:00:00,0.0,-9.4,1022.1,300.0,4.1,1,21,17
508.0,2016-01-21 18:00:00,1.1,-9.4,1020.8,350.0,5.1,1,21,18
513.0,2016-01-21 19:00:00,1.1,-9.4,1020.8,320.0,3.1,1,21,19
508.0,2016-01-21 20:00:00,1.7,-10.6,1020.5,330.0,5.1,1,21,20
507.0,2016-01-21 21:00:00,1.1,-11.1,1021.1,330.0,5.1,1,21,21
537.0,2016-01-21 22:00:00,0.0,-11.1,1021.5,340.0,6.2,1,21,22
502.0,2016-01-21 23:00:00,-1.1,-11.7,1022.1,320.0,2.6,1,21,23
501.0,2016-01-22 00:00:00,-1.1,-11.7,1023.3,330.0,3.1,1,22,0
475.0,2016-01-22 01:00:00,-2.2,-11.7,1023.5,330.0,1.5,1,22,1
462.0,2016-01-22 02:00:00,-2.2,-11.1,1023.7,0.0,0.0,1,22,2
447.0,2016-01-22 03:00:00,-2.2,-10.6,1023.9,340.0,2.6,1,22,3
462.0,2016-01-22 04:00:00,-2.2,-12.8,1024.3,340.0,7.2,1,22,4
462.0,2016-01-22 05:00:00,-3.3,-12.8,1024.6,340.0,4.6,1,22,5
478.0,2016-01-22 06:00:00,-4.4,-13.9,1024.3,186.1476210473924,3.1,1,22,6
481.0,2016-01-22 07:00:00,-5.6,-14.4,1024.0,360.0,3.1,1,22,7
488.0,2016-01-22 08:00:00,-6.1,-14.4,1024.7,320.0,2.1,1,22,8
457.0,2016-01-22 09:00:00,-6.1,-14.4,1024.6,0.0,0.0,1,22,9
481.0,2016-01-22 10:00:00,-6.7,-13.9,1024.2,330.0,3.6,1,22,10
464.0,2016-01-22 11:00:00,-7.2,-13.3,1025.0,350.0,4.1,1,22,11
483.0,2016-01-22 12:00:00,-7.2,-13.3,1026.2,330.0,1.5,1,22,12
469.0,2016-01-22 13:00:00,-7.2,-13.3,1025.7,340.0,1.5,1,22,13
478.0,2016-01-22 14:00:00,-6.1,-12.8,1026.1,360.0,2.6,1,22,14
476.0,2016-01-22 15:00:00,-5.6,-13.9,1025.6,10.0,3.1,1,22,15
477.0,2016-01-22 16:00:00,-3.9,-14.4,1025.4,40.0,3.6,1,22,16
459.0,2016-01-22 17:00:00,-3.9,-14.4,1024.2,40.0,2.6,1,22,17
501.0,2016-01-22 18:00:00,-3.3,-13.9,1023.3,20.0,2.6,1,22,18
485.0,2016-01-22 19:00:00,-3.3,-13.9,1021.9,50.0,3.1,1,22,19
485.0,2016-01-22 20:00:00,-3.3,-13.9,1021.4,10.0,3.1,1,22,20
493.0,2016-01-22 21:00:00,-3.3,-14.4,1021.3,10.0,1.5,1,22,21
477.0,2016-01-22 22:00:00,-2.8,-13.9,1021.4,0.0,0.0,1,22,22
502.0,2016-01-22 23:00:00,-3.9,-11.7,1021.0,40.0,3.1,1,22,23
493.0,2016-01-23 00:00:00,-2.8,-12.2,1021.2,60.0,3.1,1,23,0
454.0,2016-01-23 01:00:00,-3.9,-10.0,1020.8,70.0,4.6,1,23,1
487.0,2016-01-23 02:00:00,-4.4,-8.3,1020.4,80.0,3.6,1,23,2
485.0,2016-01-23 03:00:00,-5.0,-7.2,1018.9,50.0,3.1,1,23,3
482.0,2016-01-23 04:00:00,-5.0,-7.2,1018.1,40.0,4.6,1,23,4
491.0,2016-01-23 05:00:00,-5.0,-7.2,1016.2,40.0,5.1,1,23,5
503.0,2016-01-23 06:00:00,-5.0,-7.2,1013.8,50.0,8.2,1,23,6
490.0,2016-01-23 07:00:00,-5.0,-6.7,1011.6,50.0,8.8,1,23,7
517.0,2016-01-23 08:00:00,-4.4,-6.7,1010.6,50.0,7.7,1,23,8
485.0,2016-01-23 09:00:00,-5.0,-6.7,1008.8,40.0,10.3,1,23,9
485.0,2016-01-23 10:00:00,-5.0,-6.7,1006.7,40.0,10.8,1,23,10
494.0,2016-01-23 11:00:00,-5.0,-6.7,1006.5,50.0,10.3,1,23,11
496.0,2016-01-23 12:00:00,-4.4,-6.1,1003.5,50.0,10.8,1,23,12
495.0,2016-01-23 13:00:00,-3.9,-5.6,1004.4,50.0,8.2,1,23,13
494.0,2016-01-23 14:00:00,-3.3,-5.0,1003.1,50.0,10.3,1,23,14
518.0,2016-01-23 15:00:00,-3.3,-5.0,1002.2,40.0,11.3,1,23,15
501.0,2016-01-23 16:00:00,-3.3,-5.0,1001.6,50.0,10.8,1,23,16
512.0,2016-01-23 17:00:00,-2.2,-4.4,1001.2,40.0,9.8,1,23,17
497.0,2016-01-23 18:00:00,-2.2,-4.4,1000.5,30.0,9.8,1,23,18
496.0,2016-01-23 19:00:00,-2.2,-4.4,1000.7,30.0,8.8,1,23,19
496.0,2016-01-23 20:00:00,-2.8,-4.4,1000.8,30.0,9.3,1,23,20
518.0,2016-01-23 21:00:00,-2.8,-5.0,1016.2941885647716,30.0,10.3,1,23,21
529.0,2016-01-23 22:00:00,-3.3,-5.0,1002.7,20.0,7.7,1,23,22
541.0,2016-01-23 23:00:00,-3.3,-5.6,1003.2,20.0,8.8,1,23,23
543.0,2016-01-24 00:00:00,-3.3,-5.0,1004.1,20.0,9.3,1,24,0
529.0,2016-01-24 01:00:00,-3.9,-5.6,1004.7,10.0,8.2,1,24,1
517.0,2016-01-24 02:00:00,-3.9,-6.1,1016.2941885647716,10.0,8.8,1,24,2
498.0,2016-01-24 03:00:00,-2.8,-7.2,1005.5,10.0,5.7,1,24,3
470.0,2016-01-24 04:00:00,-2.8,-7.8,1005.9,360.0,6.7,1,24,4
478.0,2016-01-24 05:00:00,-2.2,-8.9,1006.6,10.0,7.2,1,24,5
445.0,2016-01-24 06:00:00,-2.2,-9.4,1007.1,360.0,9.8,1,24,6
466.0,2016-01-24 07:00:00,-2.2,-11.1,1007.5,350.0,6.7,1,24,7
454.0,2016-01-24 08:00:00,-3.3,-12.8,1008.7,350.0,4.6,1,24,8
471.0,2016-01-24 09:00:00,-4.4,-13.9,1009.0,340.0,4.6,1,24,9
455.0,2016-01-24 10:00:00,-5.6,-13.9,1009.8,350.0,6.2,1,24,10
453.0,2016-01-24 11:00:00,-5.6,-14.4,1010.9,340.0,6.2,1,24,11
444.0,2016-01-24 12:00:00,-6.7,-14.4,1012.3,330.0,3.1,1,24,12
457.0,2016-01-24 13:00:00,-6.1,-13.9,1013.4,330.0,3.1,1,24,13
460.0,2016-01-24 14:00:00,-5.6,-12.8,1014.1,340.0,4.6,1,24,14
449.0,2016-01-24 15:00:00,-3.9,-12.2,1014.7,340.0,4.6,1,24,15
452.0,2016-01-24 16:00:00,-2.8,-11.7,1015.2,330.0,4.6,1,24,16
462.0,2016-01-24 17:00:00,-1.1,-11.7,1015.3,330.0,4.6,1,24,17
518.0,2016-01-24 18:00:00,-1.1,-11.1,1014.7,310.0,5.1,1,24,18
515.0,2016-01-24 19:00:00,0.0,-11.1,1014.6,320.0,3.6,1,24,19
500.0,2016-01-24 20:00:00,0.6,-11.1,1015.0,310.0,4.6,1,24,20
511.0,2016-01-24 21:00:00,0.6,-10.6,1015.4,280.0,4.1,1,24,21
487.0,2016-01-24 22:00:00,-0.6,-11.1,1016.3,310.0,3.1,1,24,22
483.0,2016-01-24 23:00:00,-1.7,-11.1,1016.7,270.0,1.5,1,24,23
492.0,2016-01-25 00:00:00,-1.7,-11.1,1017.5,300.0,3.1,1,25,0
448.0,2016-01-25 01:00:00,-2.8,-11.1,1018.1,300.0,2.6,1,25,1
480.0,2016-01-25 02:00:00,-2.8,-10.6,1018.9,300.0,3.1,1,25,2
481.0,2016-01-25 03:00:00,-2.2,-10.6,1018.7,0.0,0.0,1,25,3
485.0,2016-01-25 04:00:00,-2.8,-10.6,1019.3,186.1476210473924,1.5,1,25,4
446.0,2016-01-25 05:00:00,-2.2,-10.0,1019.7,270.0,1.5,1,25,5
471.0,2016-01-25 06:00:00,-2.8,-10.6,1020.0,280.0,1.5,1,25,6
461.0,2016-01-25 07:00:00,-4.4,-10.6,1020.6,260.0,1.5,1,25,7
483.0,2016-01-25 08:00:00,-5.6,-11.1,1021.3,0.0,0.0,1,25,8
473.0,2016-01-25 09:00:00,-8.3,-12.2,1021.8,0.0,0.0,1,25,9
478.0,2016-01-25 10:00:00,-7.2,-11.1,1022.1,300.0,1.5,1,25,10
484.0,2016-01-25 11:00:00,-8.9,-11.7,1022.9,320.0,2.1,1,25,11
459.0,2016-01-25 12:00:00,-9.4,-12.2,1023.5,0.0,0.0,1,25,12
498.0,2016-01-25 13:00:00,-7.2,-10.6,1024.1,340.0,2.6,1,25,13
472.0,2016-01-25 14:00:00,-3.3,-10.0,1024.8,340.0,2.6,1,25,14
483.0,2016-01-25 15:00:00,-2.2,-8.9,1025.6,200.0,1.5,1,25,15
481.0,2016-01-25 16:00:00,0.0,-8.9,1026.1,0.0,0.0,1,25,16
475.0,2016-01-25 17:00:00,1.7,-8.9,1025.9,0.0,0.0,1,25,17
502.0,2016-01-25 18:00:00,2.2,-8.3,1025.0,120.0,1.5,1,25,18
526.0,2016-01-25 19:00:00,2.2,-8.9,1024.8,170.0,2.6,1,25,19
544.0,2016-01-25 20:00:00,2.2,-8.3,1024.6,170.0,2.6,1,25,20
550.0,2016-01-25 21:00:00,2.8,-8.9,1024.3,140.0,2.1,1,25,21
537.0,2016-01-25 22:00:00,1.1,-8.9,1024.6,180.0,1.5,1,25,22
536.0,2016-01-25 23:00:00,0.0,-8.9,1025.0,0.0,0.0,1,25,23
511.0,2016-01-26 00:00:00,0.0,-7.8,1025.1,170.0,2.6,1,26,0
534.0,2016-01-26 01:00:00,-0.6,-6.7,1025.2,170.0,2.6,1,26,1
516.0,2016-01-26 02:00:00,-1.7,-6.7,1024.4,150.0,1.5,1,26,2
543.0,2016-01-26 03:00:00,-3.3,-7.2,1024.0,0.0,0.0,1,26,3
525.0,2016-01-26 04:00:00,-3.3,-7.2,1023.3,0.0,0.0,1,26,4
510.0,2016-01-26 05:00:00,-3.3,-6.7,1022.6,120.0,1.5,1,26,5
492.0,2016-01-26 06:00:00,-2.8,-6.1,1022.3,0.0,0.0,1,26,6
483.0,2016-01-26 07:00:00,-3.9,-6.1,1021.6,0.0,0.0,1,26,7
490.0,2016-01-26 08:00:00,-3.9,-5.6,1020.5,130.0,1.5,1,26,8
513.0,2016-01-26 09:00:00,-5.0,-6.7,1020.3,0.0,0.0,1,26,9
498.0,2016-01-26 10:00:00,-5.0,-6.7,1019.3,0.0,0.0,1,26,10
492.0,2016-01-26 11:00:00,-6.1,-7.8,1019.3,0.0,0.0,1,26,11
473.0,2016-01-26 12:00:00,-6.1,-7.2,1018.7,150.0,1.5,1,26,12
